SampleName,Phase_PSF,SampleNr,Accession,Domestication,Cat_treatment,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,GSL_leaf_analyis,C_N_Determination,Leave_samples_left_over_after_GSL_analysis,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_samples_left_over_after_GSL_analysis,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note,L_GSL_Leaf_weight_mg,L_Total_GSL,L_Total_Aliphatic,L_Total_Indol,L_Progoitrin,L_Glucoraphanin,L_Sinigrin,L_Gluconapin,L_Glucoerucin,L_Glucobrassicin,L_Methoxy_glucobrassicin,L_Gluconasturtiin ,L_Neoglucobrassicin,L_X3MSOP,L_X5MSOP,L_X4.Pent,L_X4OHI3M,L_Note_GSL,R_GSL_Leaf_weight_mg,R_Total_GSL,R_Total_Aliphatic,R_Total_Indol,R_Progoitrin,R_Glucoraphanin,R_Sinigrin,R_Gluconapin,R_Glucoerucin,R_Glucobrassicin,R_Methoxy_glucobrassicin,R_Neoglucobrassicin,R_Gluconasturtiin,R_X3MSOP,R_X5MSOP,R_X4.Pent,R_X4OHI3M,R_Note_GSL,L_N_content,L_C_content,L_C_N_ratio,L_Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,Root_Weight,Note_RootBiomass
F120,FP,120,GO1,Cultivated,Mb,Mb,6,20,2,4,20,16,3,4,468,4,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,11.129,,2,1,1,0.5,,
F121,FP,121,HE,Wild,Mb,Co,7,1,1,1,1,9,1,1,1,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,0.6115,
F122,FP,122,HE,Wild,Mb,Co,7,2,1,1,2,9,5,2,42,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,30.188,,2,1,1,0.5,0.6467,
F123,FP,123,HE,Wild,Mb,Co,7,3,1,1,3,9,1,3,51,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,22.813,,2,1,1,0.5,1.0718,
F124,FP,124,HE,Wild,Mb,Co,7,4,1,1,4,10,5,1,89,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,0.7109,
F125,FP,125,HE,Wild,Mb,Co,7,5,1,1,5,10,2,1,101,0,2,1,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,22.723,,2,1,1,0.5,,
F126,FP,126,HE,Wild,Mb,Co,7,6,1,2,6,11,6,1,141,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,9.3865,,2,2,0,1,,
F127,FP,127,HE,Wild,Mb,Co,7,7,1,2,7,11,6,2,166,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,18.353,,2,1,1,0.5,,
F128,FP,128,HE,Wild,Mb,Co,7,8,1,2,8,11,3,3,179,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,8.9635,,2,2,0,1,,
F129,FP,129,HE,Wild,Mb,Co,7,9,1,2,9,12,3,4,204,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F130,FP,130,HE,Wild,Mb,Co,7,10,1,2,10,12,4,4,232,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.701,,2,2,0,1,,
F131,FP,131,HE,Wild,Mb,Co,7,11,2,3,11,13,2,3,247,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.6795,,2,2,0,1,,
F132,FP,132,HE,Wild,Mb,Co,7,12,2,3,12,13,6,4,288,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.243,,2,2,0,1,0.6537,
F133,FP,133,HE,Wild,Mb,Co,7,13,2,3,13,13,3,1,297,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.5925,,2,2,0,1,0.4725,
F134,FP,134,HE,Wild,Mb,Co,7,14,2,3,14,14,2,2,318,0,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.542,,2,1,1,0.5,0.5297,
F135,FP,135,HE,Wild,Mb,Co,7,15,2,3,15,14,4,1,349,0,2,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.215,,2,1,1,0.5,,
F136,FP,136,HE,Wild,Mb,Co,7,16,2,4,16,15,6,3,383,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,2.8845,,2,2,0,1,,
F137,FP,137,HE,Wild,Mb,Co,7,17,2,4,17,15,5,4,404,0,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,1.8315,,2,2,0,1,,
F138,FP,138,HE,Wild,Mb,Co,7,18,2,4,18,15,1,2,410,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.632,,2,1,1,0.5,,
F139,FP,139,HE,Wild,Mb,Co,7,19,2,4,19,16,3,2,442,0,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.3385,,2,2,0,1,,
F140,FP,140,HE,Wild,Mb,Co,7,20,2,4,20,16,4,3,471,0,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.5075,,2,2,0,1,,
F141,FP,141,HE,Wild,Mb,Mb,8,1,1,1,1,9,4,4,16,6,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,0.4882,
F142,FP,142,HE,Wild,Mb,Mb,8,2,1,1,2,9,1,2,26,6,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,14.8255,,2,2,0,1,0.5578,
F143,FP,143,HE,Wild,Mb,Mb,8,3,1,1,3,9,3,4,60,6,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,33.456,,2,1,1,0.5,0.6381,
F144,FP,144,HE,Wild,Mb,Mb,8,4,1,1,4,10,6,3,95,6,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.311,,2,2,0,1,0.4229,
F145,FP,145,HE,Wild,Mb,Mb,8,5,1,1,5,10,2,3,103,6,2,1,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,22.481,,2,1,1,0.5,,
F146,FP,146,HE,Wild,Mb,Mb,8,6,1,2,6,11,3,1,129,6,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,21.58,,2,1,1,0.5,,
F147,FP,147,HE,Wild,Mb,Mb,8,7,1,2,7,11,6,1,165,6,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F148,FP,148,HE,Wild,Mb,Mb,8,8,1,2,8,11,1,1,169,6,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.631,,2,1,1,0.5,,
F149,FP,149,HE,Wild,Mb,Mb,8,9,1,2,9,12,6,2,214,6,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,1.75,,2,2,0,1,,
F150,FP,150,HE,Wild,Mb,Mb,8,10,1,2,10,12,6,4,240,6,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F151,FP,151,HE,Wild,Mb,Mb,8,11,2,3,11,13,5,2,258,6,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,15.596,,2,2,0,1,0.5176,
F152,FP,152,HE,Wild,Mb,Mb,8,12,2,3,12,13,2,4,272,6,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.681666667,,3,3,0,1,0.4828,
F153,FP,153,HE,Wild,Mb,Mb,8,13,2,3,13,13,4,1,301,6,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.9175,,2,2,0,1,0.5288,
F154,FP,154,HE,Wild,Mb,Mb,8,14,2,3,14,14,5,3,331,6,2,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,3.8745,,2,2,0,1,,
F155,FP,155,HE,Wild,Mb,Mb,8,15,2,3,15,14,5,1,353,6,2,1,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.1765,,2,2,0,1,,
F156,FP,156,HE,Wild,Mb,Mb,8,16,2,4,16,15,2,2,366,6,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.5355,,2,2,0,1,,
F157,FP,157,HE,Wild,Mb,Mb,8,17,2,4,17,15,3,3,395,6,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,5.0315,,2,2,0,1,,
F158,FP,158,HE,Wild,Mb,Mb,8,18,2,4,18,15,1,4,412,6,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.69,,2,1,1,0.5,,
F159,FP,159,HE,Wild,Mb,Mb,8,19,2,4,19,16,4,2,446,6,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.213,,2,1,1,0.5,,
F160,FP,160,HE,Wild,Mb,Mb,8,20,2,4,20,16,1,3,459,6,2,1,1,0,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.601,,2,2,0,1,,
F161,FP,161,HM,Cultivated,Mb,Co,9,1,1,1,1,9,3,2,10,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,56.6595,,2,2,0,1,0.4593,
F162,FP,162,HM,Cultivated,Mb,Co,9,2,1,1,2,9,2,4,32,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,number of caterpillar found in tubes did not equal number of caterpillar written down.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,0.7948,
F163,FP,163,HM,Cultivated,Mb,Co,9,3,1,1,3,9,4,3,63,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,"plant severely damaged, number of caterpillar found in tubes did not equal number of caterpillar written down.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,85.359,,2,1,1,0.5,0.8082,
F164,FP,164,HM,Cultivated,Mb,Co,9,4,1,1,4,10,6,4,96,0,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,16.845,,2,1,1,0.5,1.0287,
F165,FP,165,HM,Cultivated,Mb,Co,9,5,1,1,5,10,1,3,99,0,2,1,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,50.895,,2,2,0,1,,
F166,FP,166,HM,Cultivated,Mb,Co,9,6,1,2,6,11,4,2,134,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,60.9695,,2,2,0,1,,
F167,FP,167,HM,Cultivated,Mb,Co,9,7,1,2,7,11,1,4,148,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,star (2 cat were found later on),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,36.06266667,,3,3,0,1,,
F168,FP,168,HM,Cultivated,Mb,Co,9,8,1,2,8,11,2,3,175,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F169,FP,169,HM,Cultivated,Mb,Co,9,9,1,2,9,12,4,1,205,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F170,FP,170,HM,Cultivated,Mb,Co,9,10,1,2,10,12,6,1,237,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,55.77,,2,2,0,1,,
F171,FP,171,HM,Cultivated,Mb,Co,9,11,2,3,11,13,2,2,246,0,2,1,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,,6.2,0.14,0.06,0.08,0,0,0.06,0,0,0.08,0,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.8735,,2,2,0,1,,
F172,FP,172,HM,Cultivated,Mb,Co,9,12,2,3,12,13,4,4,280,0,2,1,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,5.5,0.06,0.06,0,0,0,0.06,0,0,0,0,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,1.64,37.8,22.99,,13.7165,,2,2,0,1,0.5966,
F173,FP,173,HM,Cultivated,Mb,Co,9,13,2,3,13,13,5,4,308,0,2,1,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,5.6,0.19,0.18,0.01,0,0,0.18,0,0,0,0.01,0,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,1.6,38.39,23.97,,4.214,,2,2,0,1,0.7645,
F174,FP,174,HM,Cultivated,Mb,Co,9,14,2,3,14,14,3,4,324,0,2,1,1,1,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,6.2,0.13,0.07,0.06,0,0,0.07,0,0,0,0.01,0,0.05,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,1.87,39.96,21.34,,8.967,,2,2,0,1,0.5513,
F175,FP,175,HM,Cultivated,Mb,Co,9,15,2,3,15,14,5,2,354,0,2,1,1,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,,6.8,0.13,0.11,0.03,0,0,0.09,0.02,0,0.02,0,0,0.01,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,12.701,,2,2,0,1,,
F176,FP,176,HM,Cultivated,Mb,Co,9,16,2,4,16,15,6,2,382,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.377,,2,2,0,1,,
F177,FP,177,HM,Cultivated,Mb,Co,9,17,2,4,17,15,1,1,385,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.96,,2,1,1,0.5,,
F178,FP,178,HM,Cultivated,Mb,Co,9,18,2,4,18,15,2,1,413,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,7.441,,2,2,0,1,,
F179,FP,179,HM,Cultivated,Mb,Co,9,19,2,4,19,16,3,1,441,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,4.3625,,2,2,0,1,,
F180,FP,180,HM,Cultivated,Mb,Co,9,20,2,4,20,16,5,3,475,0,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,9.074,,2,2,0,1,,
F181,FP,181,HM,Cultivated,Mb,Mb,10,1,1,1,1,9,1,2,2,2,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,little bit of trips damage observed during caterpillar infestation // plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,13.9645,,4,4,0,1,0.6876,
F182,FP,182,HM,Cultivated,Mb,Mb,10,2,1,1,2,9,6,3,47,2,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,35.794,,2,1,1,0.5,0.8807,
F183,FP,183,HM,Cultivated,Mb,Mb,10,3,1,1,3,9,2,3,55,2,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,44.772,,2,2,0,1,0.6375,
F184,FP,184,HM,Cultivated,Mb,Mb,10,4,1,1,4,10,5,4,92,2,2,1,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,63.173,,2,1,1,0.5,1.1792,
F185,FP,185,HM,Cultivated,Mb,Mb,10,5,1,1,5,10,3,2,106,2,2,1,1,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,50.178,,2,2,0,1,,
F186,FP,186,HM,Cultivated,Mb,Mb,10,6,1,2,6,11,4,1,133,2,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,2,0,2,0,,
F187,FP,187,HM,Cultivated,Mb,Mb,10,7,1,2,7,11,4,3,159,2,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,56.4265,,2,2,0,1,,
F188,FP,188,HM,Cultivated,Mb,Mb,10,8,1,2,8,11,6,2,190,2,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,83.207,,2,1,1,0.5,,
F189,FP,189,HM,Cultivated,Mb,Mb,10,9,1,2,9,12,6,1,213,2,2,1,1,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,plant severely damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,53.8625,,2,2,0,1,,
