SampleName,SampleNr,Accession,Soil_conditioning,TreatmentNr,PlantNr,Batch,Table,Block_n,Block_g,Rows,Cols,plots,InductionNr_CP,InductionNr_FP,Caterpillar_biomass_Sample,Leaf_Damage_Sample,Leaf_Disk_GSL_Sample,C_N_Determination,Leftover_GSL_samples,Rhizosphere_Sample,Rhizoplane_Sample,Root_GSL_Sample,Root_biomass,Bulk_Soil_Sample,Top_Soil_Sample,Caterpillar_Microbe_Sample,Phylosphere_Sample,Glycerol_Stock,DNA_rhizosphere,DNA_rhizoplane,DNA_top_soil,DNA_Caterpillar,Note_FP,GSL_Leaf_weight_mg,Total_GSL,Total_Aliphatic,Total_Indol,Progoitrin,Glucoraphanin,Sinigrin,Gluconapin,Glucoerucin,Glucobrassicin,Methoxy_glucobrassicin,Gluconasturtiin ,Neoglucobrassicin,X3MSOP,X5MSOP,X4.Pent,X4OHI3M,Note_GSL,N_content,C_content,C_N_ratio,Note_C_N,Mean_Weight_Cat,Note_Cat_Weight,InductionNr,Survival,Dead,Survival_fraction,LnRR_Survival_PerBatch,LnRR,LnRR_Surv_Dom_PerBatch,LnRR_Surv_Dom,Root_Weight,Note_RootBiomass,Domestication
F435,435,MC,Mb,22,15,2,3,15,6,3,4,348,4,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7055,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F335,335,OH,Co,17,15,2,3,15,6,6,2,358,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AG biomass cut off before rhizosphere collection. No clue whch plant is which,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362,,2,1,1,0.5,,,,,,,Wild
F355,355,OH,Mb,18,15,2,3,15,6,2,2,342,8,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AG biomass cut off before rhizosphere collection. No clue whch plant is which,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.793,,2,1,1,0.5,0.846153846,0.88,0.518205731,0.544463983,,,Wild
FE116,E116,OH,Mb,18,E116,2,3,15,6,3,7,NA,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.185,,2,0,2,0,0,0,0,0,,,Wild
F505,505,RI,Co,19,25,2,3,15,6,5,3,355,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,17.9,0.24,0.21,0.04,0,0,0.21,0,0,0.01,0.02,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,4.918,,2,2,0,1,,,,,0.7147,,Cultivated
F535,535,RI,Co,19,35,2,3,15,6,1,5,NA,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F515,515,RI,Mb,20,25,2,3,15,6,2,3,343,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,17,0.07,0,0.07,0,0,0,0,0,0.04,0.03,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,4.6745,,2,2,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.3758,,Cultivated
F524,524,RI,Mb,20,34,2,3,15,6,3,5,NA,3,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.274,,2,1,1,0.5,0.590909091,0.755555556,0.434912309,0.489918939,,,Cultivated
F525,525,RI,Mb,20,35,2,3,15,6,6,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F494,494,RI,S,25,14,2,3,15,6,2,5,NA,NA,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7935,,2,2,0,1,,,,,0.5292,,Cultivated
F495,495,RI,S,25,15,2,3,15,6,4,5,NA,NA,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.737,,2,2,0,1,,,,,,,Cultivated
CTRL8,U8,Un,S,26,8,2,3,15,6,5,5,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
F455,455,VL,Co,23,15,2,3,15,6,4,2,350,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,39.69,29.67,,7.3695,,2,2,0,1,,,,,,,Wild
F475,475,VL,Mb,24,15,2,3,15,6,2,4,344,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,41.04,18.06,,10.915,,2,2,0,1,1,1.047619048,0.857824273,0.895013333,,,Wild
F016,16,CD,Co,1,16,2,4,16,7,4,1,373,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,14.5,1.3,1.06,0.25,0.09,0.91,0.06,0,0,0.23,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,12.2785,,2,2,0,1,,,,,,,Cultivated
F036,36,CD,Mb,2,16,2,4,16,7,5,1,377,5,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,18,0.09,0.01,0.05,0,0,0.01,0,0,0.01,0.03,0.03,0.01,NA,NA,NA,NA,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,4.6545,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F056,56,DD,Co,3,16,2,4,16,7,3,4,372,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,,,,,,,Wild
F076,76,DD,Mb,4,16,2,4,16,7,3,1,369,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
F096,96,GO1,Co,5,16,2,4,16,7,1,4,364,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.51075,,4,4,0,1,,,,,,,Cultivated
F116,116,GO1,Mb,6,16,2,4,16,7,5,4,380,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.818,,2,2,0,1,1.157894737,1.189189189,0.736999063,0.81729561,,,Cultivated
F136,136,HE,Co,7,16,2,4,16,7,6,3,383,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8845,,2,2,0,1,,,,,,,Wild
F156,156,HE,Mb,8,16,2,4,16,7,2,2,366,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5355,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,,,Wild
F176,176,HM,Co,9,16,2,4,16,7,6,2,382,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.377,,2,2,0,1,,,,,,,Cultivated
F196,196,HM,Mb,10,16,2,4,16,7,4,4,376,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F216,216,IT1,Co,11,16,2,4,16,7,5,2,378,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.012,,2,2,0,1,,,,,,,Cultivated
F236,236,IT1,Mb,12,16,2,4,16,7,1,1,361,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.896,,2,1,1,0.5,0.5,0.564102564,0.434912309,0.489918939,,,Cultivated
F256,256,KI,Co,13,16,2,4,16,7,3,2,370,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9525,,2,2,0,1,,,,,,,Wild
F276,276,KI,Mb,14,16,2,4,16,7,1,2,362,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.678,,2,2,0,1,1.294117647,1.466666667,0.857824273,0.895013333,,,Wild
F296,296,KT,Co,15,16,2,4,16,7,4,2,374,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.344,,2,2,0,1,,,,,,,Cultivated
F316,316,KT,Mb,16,16,2,4,16,7,2,4,368,5,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6625,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
F416,416,MC,Co,21,16,2,4,16,7,5,3,379,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,plant was small and only infested with 1 caterpillar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.632,,2,2,0,1,,,,,,,Cultivated
F436,436,MC,Mb,22,16,2,4,16,7,1,3,363,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.507,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F336,336,OH,Co,17,16,2,4,16,7,6,1,381,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406,,2,2,0,1,,,,,,,Wild
F356,356,OH,Mb,18,16,2,4,16,7,2,3,367,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.443,,2,1,1,0.5,0.846153846,0.88,0.518205731,0.544463983,,,Wild
F506,506,RI,Co,19,26,2,4,16,7,3,3,371,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,38.82,29.4,,7.320333333,,2,2,0,1,,,,,0.4281,,Cultivated
F536,536,RI,Co,19,36,2,4,16,7,4,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F516,516,RI,Mb,20,26,2,4,16,7,4,3,375,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,38.07,27.54,,11.903,,2,1,1,0.5,0.590909091,0.755555556,0.434912309,0.489918939,0.5911,,Cultivated
F526,526,RI,Mb,20,36,2,4,16,7,1,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F527,527,RI,Mb,20,37,2,4,16,7,6,5,NA,3,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Cultivated
F496,496,RI,S,25,16,2,4,16,7,2,5,NA,NA,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.367,,2,2,0,1,,,,,,,Cultivated
F497,497,RI,S,25,17,2,4,16,7,5,5,NA,NA,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2025,,2,2,0,1,,,,,,,Cultivated
CTRL9,U9,Un,S,26,9,2,4,16,7,3,5,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,
F456,456,VL,Co,23,16,2,4,16,7,2,1,365,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,10.3,0.24,0.2,0.03,0.06,0,0.14,0,0,0.02,0,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,6.309,,3,3,0,1,,,,,,,Wild
F476,476,VL,Mb,24,16,2,4,16,7,6,4,384,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,10.4,0.27,0.21,0.05,0.19,0,0.02,0,0,0.02,0,0,0.03,NA,NA,NA,NA,,NA,NA,NA,NA,7.312,,2,1,1,0.5,0.5,0.523809524,0.518205731,0.544463983,,,Wild
F017,17,CD,Co,1,17,2,4,17,7,6,2,406,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,14.8,0.74,0.07,0.66,0,0.03,0.04,0,0,0.64,0.02,0,0,NA,NA,NA,NA,,NA,NA,NA,NA,9.96,,2,2,0,1,,,,,,,Cultivated
F037,37,CD,Mb,2,17,2,4,17,7,1,2,386,5,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Switched around with E8 before herbivore infestation because one leaf broke,12.3,0.2,0.12,0.08,0,0.03,0.05,0,0.04,0.06,0.01,0,0.01,NA,NA,NA,NA,Switched around with E8 before herbivore infestation because one leaf broke,NA,NA,NA,NA,10.774,,2,2,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F057,57,DD,Co,3,17,2,4,17,7,2,3,391,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1455,,2,2,0,1,,,,,,,Wild
F077,77,DD,Mb,4,17,2,4,17,7,4,4,400,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,plant heavily damaged,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,0,0,,,Wild
F097,97,GO1,Co,5,17,2,4,17,7,6,4,408,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,8.3,0.05,0.02,0.03,0,0,0.02,0,0,0,0.02,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,10.233,,2,1,1,0.5,,,,,,,Cultivated
F117,117,GO1,Mb,6,17,2,4,17,7,4,2,398,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.382,,2,1,1,0.5,0.578947368,0.594594595,0.434912309,0.489918939,,,Cultivated
F137,137,HE,Co,7,17,2,4,17,7,5,4,404,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8315,,2,2,0,1,,,,,,,Wild
F157,157,HE,Mb,8,17,2,4,17,7,3,3,395,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0315,,2,2,0,1,1.222222222,1.517241379,0.857824273,0.895013333,,,Wild
F177,177,HM,Co,9,17,2,4,17,7,1,1,385,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,,2,1,1,0.5,,,,,,,Cultivated
F197,197,HM,Mb,10,17,2,4,17,7,1,3,387,2,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.128,,2,1,1,0.5,0.523809524,0.647058824,0.434912309,0.489918939,,,Cultivated
F217,217,IT1,Co,11,17,2,4,17,7,1,4,388,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1095,,2,2,0,1,,,,,,,Cultivated
F237,237,IT1,Mb,12,17,2,4,17,7,4,1,397,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.216,,2,1,1,0.5,0.5,0.564102564,0.434912309,0.489918939,,,Cultivated
F257,257,KI,Co,13,17,2,4,17,7,6,1,405,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.639,,2,2,0,1,,,,,,,Wild
F277,277,KI,Mb,14,17,2,4,17,7,6,3,407,4,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.134,,2,1,1,0.5,0.647058824,0.733333333,0.518205731,0.544463983,,,Wild
F297,297,KT,Co,15,17,2,4,17,7,5,3,403,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.574,,2,2,0,1,,,,,,,Cultivated
F317,317,KT,Mb,16,17,2,4,17,7,3,2,394,5,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6385,,2,2,0,1,1.1,1.157894737,0.736999063,0.81729561,,,Cultivated
F417,417,MC,Co,21,17,2,4,17,7,5,2,402,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1775,,2,2,0,1,,,,,,,Cultivated
F437,437,MC,Mb,22,17,2,4,17,7,3,1,393,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.175,,2,2,0,1,1.1,1.235294118,0.736999063,0.81729561,,,Cultivated
F337,337,OH,Co,17,17,2,4,17,7,2,2,390,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,,2,1,1,0.5,,,,,,,Wild
F357,357,OH,Mb,18,17,2,4,17,7,2,4,392,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102,,2,1,1,0.5,0.846153846,0.88,0.518205731,0.544463983,,,Wild
F507,507,RI,Co,19,27,2,4,17,7,5,1,401,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,39.05,26.34,,5.9505,,2,2,0,1,,,,,0.6436,,Cultivated
F517,517,RI,Mb,20,27,2,4,17,7,2,1,389,3,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,38.68,24.15,,4.705333333,,3,3,0,1,1.181818182,1.511111111,0.736999063,0.81729561,0.439,,Cultivated
F457,457,VL,Co,23,17,2,4,17,7,4,3,399,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,10.9,0.09,0.04,0.05,0,0,0.04,0,0,0.02,0,0,0.03,NA,NA,NA,NA,,NA,NA,NA,NA,10.499,,2,2,0,1,,,,,,,Wild
F477,477,VL,Mb,24,17,2,4,17,7,3,4,396,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,9.7,0.69,0.62,0.06,0.32,0,0.25,0.02,0.03,0.05,0,0,0.01,NA,NA,NA,NA,,NA,NA,NA,NA,5.342,,2,1,1,0.5,0.5,0.523809524,0.518205731,0.544463983,,,Wild
F018,18,CD,Co,1,18,2,4,18,7,5,2,426,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Switched around with E2 before herbivore infestation because one leaf broke,12.7,0.31,0.11,0.17,0,0.04,0.06,0,0.01,0.14,0.03,0.03,0,NA,NA,NA,NA,Switched around with E2 before herbivore infestation because one leaf broke,NA,NA,NA,NA,6.7495,,2,2,0,1,,,,,,,Cultivated
F038,38,CD,Mb,2,18,2,4,18,7,4,3,423,5,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.64766667,,3,3,0,1,1.047619048,1.294117647,0.736999063,0.81729561,,,Cultivated
F058,58,DD,Co,3,18,2,4,18,7,5,1,425,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.116,,2,1,1,0.5,,,,,,,Wild
F078,78,DD,Mb,4,18,2,4,18,7,2,2,414,8,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.877,,2,1,1,0.5,1,0.846153846,0.518205731,0.544463983,,,Wild
F098,98,GO1,Co,5,18,2,4,18,7,1,1,409,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.447,,2,2,0,1,,,,,,,Cultivated
F118,118,GO1,Mb,6,18,2,4,18,7,6,2,430,4,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,small plant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1465,,2,2,0,1,1.157894737,1.189189189,0.736999063,0.81729561,,,Cultivated
F138,138,HE,Co,7,18,2,4,18,7,1,2,410,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.632,,2,1,1,0.5,,,,,,,Wild
F158,158,HE,Mb,8,18,2,4,18,7,1,4,412,6,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One caterpillar added because one caterpillar did not survive infestion the day before.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69,,2,1,1,0.5,0.611111111,0.75862069,0.518205731,0.544463983,,,Wild
